spotify_id,year,title,artist,peak_pos,popularity,energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration_ms,loudness,valence,mode
0j75ifj3z9G4uJwCFt7A89,2003,Swallow the Knife,Story Of The Year,0,0,0.879,0.0904,196.727,0.0849,0.0108,0,3,0.212,1,216733,-4.839,0.215,0
0J8D5urAKG9QFCrUP4XyU6,2002,Kiss The Bottle,Jawbreaker,0,0,0.974,0.256,157.835,0.227,0.00679,0.17,4,0.233,7,275680,-4.597,0.215,1
0j8zLbIueSkVqB3Tl6PsjA,2017,Regret In Your Tears,nicki minaj,61,1,0.473,0.171,106.14,0.0882,0.753,0.306,4,0.764,0,229573,-11.084,0.212,0
0j9KNQ9pDEQejEm3wdgiAr,2004,I Love the Rain the Most,Joe Purdy,0,0,0.256,0.0675,139.904,0.0335,0.797,0.00129,3,0.483,8,278693,-13.891,0.582,1
0jaBQtewaxNABWRI3kRkfG,2012,Beech Nut Fruit Stripe Gum,Old Time Radio,0,0,0.673,0.0876,113.505,0.448,0.984,5.24E-05,4,0.776,8,60919,-10.31,0.976,1
0JC3ynTNoZaWjZHXzeapYy,2004,Into You (feat. Fabolous),Tamia,0,0,0.531,0.173,91.104,0.0327,0.219,0,4,0.677,7,294093,-7.683,0.57,0
0Jc8qF1mUPo1A96HE9QxZz,2001,Pop,'n sync,19,1,0.861,0.127,119.946,0.154,0.0341,0,4,0.706,11,238427,-6.684,0.923,1
0jCGo9MLTR98iPUQCT0p5r,2013,My Song 5,HAIM,0,0,0.658,0.108,152.496,0.113,0.331,0,4,0.65,11,232107,-5.698,0.863,0
0JcKdUGNR7zI4jJDLyYXbi,2011,Stuck Like Glue,sugarland,17,1,0.799,0.0565,168.024,0.0996,0.322,0,4,0.62,1,247587,-4.702,0.804,1
0jCL71fq0vjcOhp0cb8vIo,2000,Love Is the Rage,Erasure,0,0,0.486,0.351,160.175,0.0312,0.00863,0.0273,4,0.489,0,250373,-11.934,0.194,1
0Jcnr8HUGQdaOiSkqpdEKX,2010,Something About The Sunshine,christopher wilde,81,1,0.795,0.133,125.044,0.047,0.112,0,4,0.688,5,186800,-6.161,0.793,1
0jCTsu9zsiGBPn5vd0JZGH,2002,I Wish I Had a Dollar,Uncle Kracker,0,0,0.774,0.0892,169.807,0.0621,0.124,0,4,0.599,7,243840,-3.451,0.72,1
0jdeV5dSB3kUBRqe1xQJbh,2005,True,ryan cabrera,18,1,0.4,0.151,96.938,0.0241,0.459,0,4,0.598,6,203546,-10.054,0.369,1
0jdQOYFhxCZyOLUr8IqFYq,2013,The Last,Underoath,0,0,0.964,0.0828,78.668,0.205,0.000103,0.107,4,0.159,2,462093,-3.257,0.106,0
0Je45O299Q9CSOuEHfBe09,2001,Are You There (With Another Guy),Luther Vandross,0,0,0.667,0.113,107.006,0.0448,0.193,0,4,0.764,3,355400,-5.008,0.512,1
0jEIscxhdqkQFgZC4QdjcY,2015,24's on A '84,Insane Clown Posse,0,0,0.771,0.398,96.891,0.59,0.073,0,4,0.748,11,203587,-9.873,0.831,1
0jem8KSDqhiOoIWIqrJZbI,2013,Came Back Haunted,Nine Inch Nails,0,0,0.745,0.113,130.025,0.0771,0.00283,0.0148,4,0.681,9,317267,-4.331,0.566,0
0jEQmT3j4ZeqTZ9sbq6wVA,2005,Good Times,tommy lee,95,1,0.836,0.224,89.061,0.0408,0.00116,0,4,0.49,7,186867,-4.282,0.542,1
0jex9whNAWfRLXq5q5pVUM,2010,Losing Track,You Should Go Ahead,0,0,0.941,0.174,143.976,0.0736,0.00131,0.000696,4,0.319,1,235533,-2.504,0.489,0
0jG92AlXau21qgCQRxGLic,2001,One Minute Man,missy misdemeanor elliott,15,1,0.669,0.152,93.839,0.329,0.0266,2.97E-06,4,0.622,9,252987,-8.419,0.57,1
0Jh9EBGN205Yc7JN2zZ2f1,2004,Bigger Than My Body,john mayer,33,1,0.936,0.309,117.303,0.033,0.0121,0.0418,4,0.607,4,265960,-3.071,0.517,1
0JIOI98h3eaifxXnEkBO2C,2008,Shattered Glass,britney spears,70,1,0.489,0.074,120.054,0.0533,0.0483,1.33E-05,4,0.831,0,172400,-6.475,0.376,0
0JiX8NsRdCHm8GliFuf97V,2002,Long Time Gone,Dixie Chicks,0,0,0.693,0.153,170.241,0.0311,0.18,1.75E-06,4,0.549,2,249412,-5.572,0.819,1
0JiY190vktuhSGN6aqJdrt,2008,So What,P!nk,0,0,0.87,0.241,126.019,0.0425,0.000329,0,4,0.534,11,215160,-3.078,0.462,0
0jkeRqlWciqKxU3iHQfdWj,2014,Seen It All,Jeezy,0,0,0.833,0.301,106.094,0.154,0.135,0,4,0.711,7,207533,-4.818,0.545,1
0JKjqJLo145b1mqA6MnhIl,2007,Do You,ne-yo,26,1,0.638,0.325,121.403,0.0723,0.333,0,5,0.597,5,228267,-5.853,0.5,0
0JKuYsEVL82LdZF7FRe1lE,2008,Little Miss Obsessive,ashlee simpson,96,1,0.905,0.107,142.183,0.0986,0.0449,0,4,0.558,4,221907,-3.363,0.383,0
0jliD42neYL4TpDhWDaeWS,2003,Damaged,tlc,53,1,0.864,0.13,95.038,0.0357,0.065,0.00732,4,0.65,2,232560,-7.181,0.711,1
0JlPOiJFrlFnC5QHcLPyPV,2009,Lovebug,jonas brothers,49,1,0.499,0.214,79.071,0.0581,0.126,0,4,0.597,4,220693,-6.216,0.521,1
0jmdMkRc7bmnmF9TNRfxF5,2011,Dedication To My Ex (Miss That),lloyd,79,1,0.726,0.107,119.016,0.0592,0.0182,6.99E-06,4,0.828,0,236147,-4.542,0.964,1
0jMikeoKkkSOby4ofddqYs,2017,Better Man,little big town,34,1,0.76,0.239,143.991,0.0361,0.126,1.1E-05,4,0.524,5,260933,-4.214,0.437,1
0JNdS1n0ifOP25XvhwAMgM,2011,The Edge Of Glory,lady gaga,3,1,0.77,0.109,127.973,0.0401,0.000391,0.00993,4,0.583,9,320587,-6.433,0.401,1
0jnvDnau5tge9LXOD7oHW6,2000,Rust,Black Label Society,0,0,0.438,0.115,127.013,0.0292,0.0988,0.455,4,0.439,11,368800,-10.778,0.0389,0
0JoC1gPX5nJlcnzjnlNacO,2013,A Waste Is A Terrible Thing To Mind,LeAnn Rimes,0,0,0.279,0.12,107.729,0.0332,0.731,1.03E-05,3,0.493,0,178733,-8.631,0.22,1
0jOfl1nZf6sVBTG08Q4brn,2017,Call Casting,migos,62,1,0.727,0.154,130.014,0.267,0.0962,0,4,0.852,1,232705,-4.851,0.496,1
0jOyxfEvvhGQPcPt5KXmiK,2005,Redneck Yacht Club,craig morgan,45,1,0.806,0.0925,168.077,0.0364,0.525,0,4,0.485,8,230373,-5.476,0.807,1
0jP7wYL6mCvpAt4mDgVgVK,2014,I Walk The Line,craig wayne boyd,84,1,0.575,0.102,106.133,0.0406,0.711,0.000229,4,0.851,5,163933,-10.474,0.763,1
0JP9xo3adEtGSdUEISiszL,2018,Moonlight,XXXTENTACION,35,1,0.537,0.102,128.009,0.0804,0.556,0.00404,4,0.921,9,135090,-5.723,0.711,0
0jQBEvhlnHrzPpLVX0NKIh,2018,Differently,Marian Hill,0,0,0.187,0.0741,94.027,0.216,0.111,0.0533,4,0.652,0,220053,-10.281,0.305,0
0jqBo5RYn008f4ZY8kPewW,2018,Indica Badu,Logic Featuring Wiz Khalifa,56,1,0.723,0.102,77.02,0.191,0.0441,0.000834,4,0.715,7,260320,-3.263,0.97,1
0jsANwwkkHyyeNyuTFq2XO,2000,Heartbreaker,mariah carey,1,1,0.816,0.349,200.031,0.37,0.384,0,4,0.524,1,285707,-5.872,0.789,1
0jTdX8y29lqdxJ3hlIBiC6,2011,Black Horse and the Cherry Tree,Voices in Your Head,0,0,0.589,0.0997,111.941,0.0637,0.189,0,4,0.728,4,161733,-6.551,0.385,0
0jTTjg6q4jsd2RhuHwTvLj,2008,He Said She Said,ashley tisdale,58,1,0.709,0.267,114.966,0.103,0.0966,0,4,0.694,7,188000,-6.205,0.566,0
0juNdpMwOlOEC7EwTypDiR,2005,When The Roll Is Called Up Yonder,Bill & Gloria Gaither,0,0,0.547,0.9,81.726,0.024,0.644,0,4,0.529,6,213787,-7.916,0.673,1
0JUXzFJn5M3UyeFvdUFo0w,2011,Flower Of The Mountain - 2018 Remaster,Kate Bush,0,0,0.267,0.332,136.297,0.0359,0.578,0.561,4,0.519,10,314240,-19.825,0.556,1
0JvlZ3I4Xf0GhQoxcRexaQ,2014,The Unclouded Day,Randy Travis,0,0,0.566,0.442,108.302,0.027,0.159,0,4,0.547,2,176867,-7.623,0.696,1
0jWvs0AvrEczMzubl2UrhW,2002,Take the Keys to My Heart,Joy Venture,0,0,0.449,0.0985,108.134,0.0375,0.832,1.12E-05,4,0.675,7,135080,-10.655,0.883,1
0jxDWeVC70fOBkK4XPEuQM,2007,The Things Lovers Should Do,Chris Rea,0,0,0.387,0.108,110.037,0.047,0.347,0,4,0.673,2,214160,-16.139,0.952,1
0JxgWHxG9qxDP56J74InK7,2015,Makes Me Wonder If I Ever Said Goodbye,Russell Moore & IIIrd Tyme Out,0,0,0.42,0.135,87.174,0.0263,0.804,3.05E-05,4,0.49,7,245347,-7.362,0.298,1
0JXXNGljqupsJaZsgSbMZV,2011,Sure Thing,miguel,36,1,0.603,0.191,81,0.0989,0.0275,0.000311,4,0.684,11,195373,-8.127,0.504,0
0jyyCvDkMCEza2SpBSvllh,2004,Feel so Good,Various Artists,0,0,0.637,0.0983,105.155,0.232,0.223,0,4,0.828,1,204867,-9.75,0.54,0
0jZrXjQm0ZzX75T4hLyAzG,2013,The Place I'll Return To Someday - Final Fantasy IX,Erutan,0,0,0.293,0.0905,123.44,0.0332,0.861,0.0184,3,0.467,6,208248,-14.646,0.389,0
0jzuDZzCY5HSHHKUyJICTp,2005,Scolding Wife,The Barley Boys,0,0,0.787,0.0559,134.134,0.131,0.0959,0.000521,4,0.561,2,188413,-5.278,0.871,1
0JzwzRDkwZr8s1WRfNgUqA,2015,Till I Met You,Angeline Quinto,0,0,0.476,0.361,139.833,0.0338,0.689,2.27E-06,4,0.452,2,240065,-8.042,0.172,1
0K1KOCeJBj3lpDYxEX9qP2,2014,Sleeping With A Friend,Neon Trees,0,0,0.882,0.32,107.034,0.0355,0.00189,1.03E-05,4,0.582,2,228840,-4.256,0.507,1
0k2GOhqsrxDTAbFFSdNJjT,2006,Temperature,sean paul,1,1,0.6,0.0712,125.04,0.0685,0.106,0,4,0.951,0,218573,-4.675,0.822,0
0k3RvOEfQaf5PWMJRq3Jah,2010,Black Coffee in Bed,Squeeze,0,0,0.674,0.0955,108.53,0.0283,0.0601,5.71E-05,4,0.608,11,367640,-4.978,0.684,0
0k3X9IzG68SGQGVEoQYesU,2016,Hidin' out in Tennessee - Live,The Outlaws,0,0,0.94,0.972,150.282,0.0971,0.191,1.83E-05,4,0.279,7,250240,-4.247,0.55,1
0K46fg1qHY1Y5E7q23zSTG,2006,That Girl,frankie j,43,1,0.703,0.184,170.1,0.193,0.18,0,4,0.663,6,238980,-6.972,0.545,0
0K5fqBg0rfXHa8AWW722Tj,2006,February Song,Josh Groban,0,0,0.289,0.115,139.749,0.031,0.705,0.00606,3,0.216,8,312427,-8.992,0.0989,1
0k5PuYlqXIjZGRhwOqHVol,2001,Offend In Every Way,The White Stripes,0,0,0.619,0.239,90.049,0.0283,0.648,2.3E-05,4,0.385,0,186240,-3.505,0.273,1
0k5XAy0jvxUD7tfYabdh33,2000,Carry You,Dispatch,0,0,0.312,0.121,170.225,0.0386,0.781,0.533,4,0.684,2,191533,-13.727,0.547,1
0k6HUzaRHpQ3eEWr1C7Esh,2006,Ms. New Booty,bubba sparxxx,7,1,0.62,0.0831,129.37,0.416,0.016,0,5,0.64,1,252653,-5.931,0.609,1
0k7kfdefyPCDVHtHzgaq6t,2001,I Found Love (On A Lonely Highway),Jeff Floyd,0,0,0.688,0.271,102.088,0.0447,0.0406,0.000187,4,0.794,7,453533,-7.282,0.567,1
0K7P82sgDDgdeUisBVRQ6t,2000,Uncle John From Jamaica,Vengaboys,0,0,0.666,0.0995,103.993,0.0421,0.0168,0,4,0.825,0,188027,-8.823,0.942,1
0k8WFINzcsTUrCwfRzvhRF,2006,Mood Ring,Wade Bowen,0,0,0.556,0.102,80.954,0.0255,0.0957,0.000207,4,0.53,7,400840,-5.083,0.424,1
0k9RIzZtAo4DTQu0ZM6lNZ,2016,Childs Play,drake,49,1,0.47,0.199,80.016,0.15,0.0163,4.75E-06,4,0.74,1,241400,-11.173,0.294,1
0KaA33vmmUEY77YD6L3KFi,2016,Antidote,travi$ scott,16,1,0.647,0.121,131.04,0.0345,0.119,1.38E-05,4,0.716,1,263817,-4.008,0.156,1
0kAocIIQ0FP9NIKASAjVH5,2001,Promises,Megadeth,0,0,0.696,0.0857,75.723,0.0294,0.00236,3.12E-06,4,0.371,7,268707,-5.516,0.209,0
0kARThub1XNLmA74aHQ3Xx,2016,Feeling Stronger (Everyday),Various Artists,0,0,0.791,0.0402,120.014,0.0576,0.0338,0.699,4,0.744,5,260153,-4.748,0.972,0
0KbITSN37WjINY2eHv4okk,2005,All Er Nothin',Oklahoma! - 1998 Royal National Theatre Cast,0,0,0.302,0.145,103.269,0.045,0.834,0.00012,4,0.566,5,263907,-12.882,0.571,1
0kcxKrUvHMOYIEqjJgnQHZ,2012,Fade Into You,sam palladio,92,1,0.203,0.116,112.541,0.0312,0.888,0.00106,3,0.692,6,209227,-12.442,0.265,0
0kD9esrkV25QWAIeMwKEAk,2001,Sister Wild Rose - Live,Heart,0,0,0.813,0.988,122.016,0.0388,0.00669,2.12E-05,4,0.518,2,209000,-8.539,0.475,1
0KdwmtG44yIDpyie4b0jCn,2016,Wherever I Go,onerepublic,55,1,0.703,0.21,100.006,0.0439,0.105,0,4,0.553,10,170213,-6.414,0.33,0
0KeHJlYCpghLNPM1qUwgkP,2015,Biggest Part Of Me (feat. Chuck Johnson),Najee,0,0,0.716,0.142,79.258,0.0537,0.308,0.000319,4,0.474,10,346974,-7.222,0.714,1
0kF6MdXhjQeYhZ2kogCIsx,2014,She Came To Give It To You,usher,89,1,0.565,0.0796,119.975,0.0837,0.0419,0,4,0.821,4,242560,-5.403,0.732,0
0KfYRBw0HMKVKZCxWxDFxZ,2003,I Die Slowly,Passenger,0,0,0.929,0.0407,112.007,0.085,4.34E-05,0.816,4,0.532,1,216800,-6.73,0.457,1
0kgbS61MQucNK0zZqYMVl0,2014,Berzerk,eminem,3,1,0.869,0.258,95.087,0.328,0.0179,0,4,0.732,2,238947,-4.536,0.618,1
0kgnNHZH8pY7TXYS7xtCBk,2017,Move Me No Mountain,Various Artists,0,0,0.81,0.305,99.923,0.0336,0.257,0.00856,4,0.629,5,253320,-7.018,0.853,0
0KGSnR9YbQYklF3WxL4fJe,2018,I Thank You Child,Zakk Wylde,0,0,0.442,0.12,140.299,0.0341,0.775,0.000321,3,0.35,7,280480,-9.581,0.156,1
0kIHfcHGFGm5xb0dSlKEdp,2015,Hood Go Crazy,tech n9ne,90,1,0.644,0.107,96,0.287,0.00714,0,4,0.912,11,225040,-6.632,0.492,1
0kIlh2nOwIxx4SgoDrRWDG,2016,I'll Be The Moon,Dierks Bentley,0,0,0.56,0.0953,167.712,0.0841,0.597,0,4,0.529,11,210600,-8.348,0.406,0
0kjVsmfsBOa4sXSZ0EP0CI,2003,The Violet And A Rose - Single Version,Mel Tillis,0,0,0.244,0.163,133.572,0.0275,0.66,0,3,0.591,2,153053,-12.108,0.539,1
0KKkJNfGyhkQ5aFogxQAPU,2017,That's What I Like,bruno mars,1,1,0.56,0.0944,134.066,0.0406,0.013,0,4,0.853,1,206693,-4.961,0.86,1
0KKWophXFSiaZr62j7lQp1,2008,Nothingtown,The Offspring,0,0,0.804,0.116,168.515,0.0311,0.00399,5.25E-06,4,0.437,4,209333,-3.14,0.604,1
0KlahhzNb98zyN83Vwae0l,2009,Untouched,the veronicas,17,1,0.783,0.151,177.008,0.234,0.0171,0.0172,4,0.557,6,255360,-4.893,0.442,0
0Klbxk3g96Qae4DbCnUNcT,2001,The Patient,TOOL,0,0,0.524,0.102,110.711,0.0334,0.00152,0.759,5,0.457,9,433920,-9.774,0.389,0
0KlCxJ3CLmUrIaVqnHkJCB,2006,Mary The Ice Cube,Primus,0,0,0.776,0.136,121.567,0.0805,0.0935,0.167,4,0.555,2,277627,-5.651,0.454,1
0KlTTi4DXQy3AnB7cyIN1T,2008,Hello,david cook,73,1,0.803,0.0542,98.214,0.031,0.0946,3.07E-06,4,0.688,9,137893,-7.921,0.955,1
0klzutEUO6IX3QSmtRDFrq,2003,Satisfaction,eve,27,1,0.549,0.0988,93.503,0.451,0.238,0,4,0.85,11,258733,-3.176,0.603,0
0km02nzRiX2tksulNs374u,2010,Running Water,Baby Sweet Dream,0,0,0.987,0.942,72.241,0.0508,0.341,0.528,4,0.0637,6,300000,-34.013,1E-05,0
0KMYgSe9JWHloFeEVBU6qq,2016,"Me, Myself & I",g-eazy,7,1,0.686,0.11,111.977,0.0869,0.0174,0,4,0.755,0,252142,-6.106,0.386,0
0kN5Ohxu97lwdDmP5n7FZE,2016,On My Mind,ellie goulding,13,1,0.705,0.0879,154.911,0.0543,0.258,5.93E-06,4,0.702,0,213445,-6.666,0.743,1
0kN8xEmgMW9mh7UmDYHlJP,2017,Versace On The Floor,bruno mars,33,1,0.574,0.083,174.152,0.0454,0.196,0,4,0.578,2,261240,-6.209,0.301,1
0knNJx65oiCmwjd6v22kce,2001,Another on the Rise,Songwriters/Riverkeepers,0,0,0.221,0.726,109.198,0.0314,0.717,0,4,0.604,7,257509,-12.446,0.203,1
0knqVSsgD7C8yu5yNmQFbA,2013,Cannonball,lea michele,75,1,0.284,0.113,147.874,0.0326,0.845,0.000234,4,0.642,1,310000,-15.317,0.439,1
0kpCkIrIupYiFL7NptvKQn,2015,Hell Of A Life (feat. Gucci Mane),Gorilla Zoe,0,0,0.537,0.367,77.024,0.0366,0.0169,0,4,0.661,5,206420,-6.704,0.318,0
0KpfYajJVVGgQ32Dby7e9i,2009,"Hey, Soul Sister",train,3,1,0.885,0.086,97.03,0.0436,0.217,0,4,0.675,1,216667,-4.432,0.768,0
0kr6d8wHDQPlzuET33NVn6,2002,All You Wanted,michelle branch,6,1,0.72,0.122,96.103,0.0286,0.00466,0.00303,4,0.499,8,217680,-9.101,0.652,1
0kRrmWLPSnOGQjoMEdW5RN,2015,Trespass,Monsta X,0,0,0.763,0.0672,99.923,0.0615,0.00394,0,4,0.596,2,205000,-2.278,0.162,1
0KT6DLAELYSbgfUemzwGPX,2002,Heaven,dj sammy,8,1,0.942,0.152,137.972,0.0518,0.00107,0.000393,4,0.565,8,235000,-6.821,0.569,1
0ku1YpAVKlkyUkkfn39AcP,2013,Fuzz's Fourth Dream,Fuzz,0,0,0.696,0.198,111.965,0.0423,0.106,0.917,4,0.261,2,293138,-8.593,0.445,1
0kUkoFonlu3zd8QgOcbzOk,2007,Never Walk Alone..A Call To Arms,Megadeth,0,0,0.976,0.0496,90.839,0.0662,0.000303,3.68E-05,4,0.362,4,234267,-3.002,0.559,0
0kuv7BqWNDprDao3Tb5flN,2011,Moving To Mars,coldplay,90,1,0.315,0.109,142.657,0.03,0.0217,0.163,4,0.263,8,258874,-10.797,0.196,1
0kVdJoEVnANbTOkTGmfLgz,2017,Nothing Good Comes Easy,Ollie,0,0,0.751,0.104,159.896,0.179,0.181,0,4,0.697,1,247381,-10.429,0.182,1
0kvH59HS2T2m4bsXJhBGNC,2005,Lust For Life,Iggy Pop,0,0,0.976,0.158,101.285,0.0483,0.00672,2.47E-06,4,0.372,9,312040,-4.329,0.714,1
0KXpgyL7L8xIpotzpWoUOo,2005,If I Could Be Where You Are,Enya,0,0,0.149,0.0943,111.902,0.0431,0.963,0.00656,4,0.28,5,241255,-15.929,0.0606,1
0KXvGydCYbBgHUlqrDbz3N,2011,Somebody,bridgit mendler,89,1,0.698,0.077,164.559,0.0343,0.0787,0,4,0.456,6,208867,-4.509,0.296,1
0ky3VeIprUkv6Yhsujz5Li,2014,Long Journey Home (Worried Man Blues),Randy Souviney,0,0,0.7,0.091,96.034,0.0313,0.0247,0.163,4,0.556,7,257834,-5.356,0.54,1
0kYUrLVQOfx21xuXu7OGrT,2005,All These Things That I've Done,the killers,74,1,0.74,0.129,118.293,0.0448,0.00192,8.97E-06,4,0.558,6,301573,-6.22,0.217,1
0kyvUS4lUq0UBhVTnJNkgo,2000,Can't Go For That,tamia,84,1,0.698,0.06,106.041,0.0714,0.242,6.32E-05,4,0.668,11,226333,-7.036,0.448,0
0KzEhOxVbub9dglj5mMyCc,2011,Without You,keith urban,52,1,0.397,0.128,160.021,0.0299,0.463,6.54E-06,4,0.496,1,236027,-10.534,0.611,1
0l1NYlqn7iwz0lUA46DIuL,2000,Yesterday's Hymn,Queen Adreena,0,0,0.362,0.217,74.496,0.0322,0.803,0.24,4,0.243,7,185733,-11.573,0.067,1
0L1ZDS8joLUUwUeqWZsEg6,2018,I Was Jack (You Were Diane),Jake Owen,86,1,0.878,0.0505,94.014,0.0452,0.0875,0,4,0.612,6,188013,-3.556,0.599,1
0l2G2yxjpE9zgUA8rJlAMu,2002,Song For Dad,Keith Urban,0,0,0.677,0.139,125.02,0.0324,0.0642,0,4,0.623,6,236453,-7.49,0.396,0
0l3GEbH3CviUytD6iX4wzg,2003,Right Thurr,chingy,2,1,0.749,0.0591,92.077,0.253,0.15,0,4,0.866,2,249800,-3.977,0.891,1
0L3iWSdhOr3nRZ2L4bmDgZ,2008,Scream in Pain,Emma Joleen,0,0,0.681,0.0952,160.028,0.0922,0.297,0,4,0.578,2,241933,-7.149,0.534,0
0L4YCNRfXAoTvdpWeH2RGj,2013,Begin Again,taylor swift,7,1,0.532,0.24,78.748,0.0271,0.199,3.33E-06,4,0.467,7,237613,-8.277,0.321,1
0l6uUlvF4uI3oyPjvaTity,2011,The Belfast Brigade,Various Artists,0,0,0.607,0.327,117.635,0.0523,0.652,0,4,0.629,10,112067,-8.87,0.962,1
0l81LQsw3UjSZ7dc5Qspfw,2003,Girl All The Bad Guys Want,bowling for soup,64,1,0.83,0.162,130.976,0.0462,0.000472,0,4,0.585,2,197373,-5.656,0.856,1
0l8RmF4WzhveLAiJyRDFHu,2004,The Sabre And The Rose,Kris Kristofferson,0,0,0.505,0.117,145.657,0.0302,0.184,1.17E-05,4,0.602,10,314000,-11.627,0.669,1
0L9rOSkeyvpnGIUW6FOx6u,2003,"Someday, Someway, Somehow",Brian McKnight,0,0,0.513,0.106,137.956,0.0423,0.637,0.000153,4,0.673,0,283013,-8.946,0.393,0
0LAfANg75hYiV1IAEP3vY6,2004,Take Your Mama,Scissor Sisters,0,0,0.954,0.0612,153.96,0.121,0.22,1.76E-05,4,0.762,8,271907,-4.542,0.933,1
0laYHRpNTS6i8FXdupHkJ4,2012,Love You Like A Love Song,selena gomez,22,1,0.697,0.0761,117.008,0.0569,0.0715,0,4,0.859,1,188453,-3.79,0.876,0
0Lbe98RKWwBbu1sipPSa4n,2015,Cool Blue,The Japanese House,0,0,0.576,0.151,180.022,0.0598,0.886,0.0783,3,0.386,0,231333,-10.463,0.512,1
0Ldlex2J63L6Dop9Pk2Rz9,2012,Bully,Shinedown,0,0,0.969,0.111,77.011,0.0662,9.03E-05,0,4,0.519,6,242747,-2.34,0.48,0
0LE2KXLxG9uEM6aP2jRQzb,2006,Gangsta Party,Yo Gotti,0,0,0.739,0.0832,136.022,0.195,0.119,0,4,0.915,11,296387,-5.309,0.74,0
0le9x1rXrqkRNS8t8SPc6L,2003,Nobody's In Love This Year - Remastered,Warren Zevon,0,0,0.448,0.0568,96.174,0.0267,0.0716,0.013,4,0.619,4,261267,-12.748,0.324,1
0LeNH0ywd7M2nDJFKtyEVr,2006,Rodeo,juvenile,41,1,0.584,0.07,157.229,0.161,0.0157,0,1,0.669,6,237960,-7.546,0.673,1
0lFGWuulM9tPttQXBR4Qbq,2008,That Was Then,Lalah Hathaway,0,0,0.411,0.0536,140.009,0.0545,0.507,1.06E-05,4,0.606,11,310307,-8.748,0.398,0
0LG2cFomCi8Fb664Lvr3Nu,2018,For The First Time,Darius Rucker,58,1,0.804,0.0308,142.016,0.0361,0.00738,0,4,0.547,6,197053,-5.268,0.666,1
0LH5xRQz5D36FpIkYUFv2e,2015,In Your Arms,nico,72,1,0.81,0.249,110.118,0.0958,0.299,0,4,0.431,7,205800,-6.051,0.674,1
0lHAMNU8RGiIObScrsRgmP,2012,Titanium,david guetta,7,1,0.803,0.129,126.057,0.0986,0.069,0.137,4,0.599,0,245041,-3.641,0.233,0
0LHpEIKaXBtXrqSUEdfWKm,2011,Castle Made Of Sand,Pitbull,0,0,0.92,0.186,99.327,0.0608,0.0141,3.94E-06,4,0.444,1,228027,-3.621,0.349,0
0lj51sC9p7xKIhTrz8yoTf,2007,Rolling Down The Hills,Glass Candy,0,0,0.869,0.206,115.689,0.0582,0.066,0.305,4,0.616,7,209924,-4.51,0.321,0
0LJ6WfVftyL8pBH7nu35Dc,2008,You Are Mine (Isaiah 43) [Remastered],Enter The Worship Circle,0,0,0.274,0.11,67.905,0.038,0.843,1.4E-06,5,0.356,1,177108,-9.065,0.322,1
0Ll7dPZrNed81D1JkDw0s8,2004,Hey Good Lookin',jimmy buffett,63,1,0.812,0.124,141.495,0.0275,0.195,0.0876,4,0.646,9,189010,-9.101,0.962,1
0lLDaAdXcjOQ7Mf2NXzXay,2016,Downtown,macklemore,12,1,0.609,0.291,109.725,0.0694,0.0916,1.21E-06,4,0.828,1,292593,-4.402,0.707,1
0lLdorYw7lVrJydTINhWdI,2011,It's Beginning To Look A Lot Like Christmas,michael buble,96,1,0.232,0.292,93.269,0.0331,0.907,9.21E-06,3,0.35,4,206347,-11.042,0.381,1
0lM9B5gMDZ35Q5QLJ8vSAR,2011,Shake Your Bones,Kitty In A Casket,0,0,0.991,0.066,120.019,0.156,0.00284,0.000334,4,0.573,9,224947,-2.566,0.803,1
0LpE5tfNe15QLvQL4YDi7T,2010,Bad Romance,glee cast,54,1,0.922,0.181,119.005,0.0759,0.0055,3.69E-06,4,0.628,9,294227,-4.638,0.532,0
0Lq4NllebNkxlkGfMTfdIE,2000,Libbie's Song,Patti Smith,0,0,0.383,0.0757,137.571,0.0341,0.692,0,4,0.452,7,206720,-8.976,0.391,1
0lqcGN4cIFe1jyD9hxlBtI,2014,I Luv This Sh*t,august alsina,56,1,0.596,0.254,124.082,0.364,0.00522,1.05E-06,4,0.484,1,267587,-6.678,0.37,0
0LQhKGlQZrR6PRWLUFZfII,2003,"A Little Bit Me, a Little Bit You",The Monkees,0,0,0.818,0.0999,78.955,0.0425,0.114,0.316,4,0.609,5,168053,-4.62,0.922,1
0LqXbgsGLha49xJ5gB3zvr,2010,Singing Over Me,Kari Jobe,0,0,0.742,0.0946,111.951,0.037,0.517,0,4,0.551,7,237893,-5.319,0.355,1
0LROO9uzqXVew7csvNDuO1,2014,Around The Bend,Scott H. Biram,0,0,0.735,0.468,156.729,0.0746,0.0836,0.844,4,0.376,2,343080,-11.256,0.0391,1
0lsDJ0EkccufmSM43P28TQ,2000,Pistol Grip Pump,Rage Against The Machine,0,0,0.887,0.0654,92.553,0.255,0.0243,4.1E-06,4,0.673,6,196733,-3.873,0.726,0
0lsRatBUs9HNIZAmoGABzk,2018,Trampoline,SHAED,0,0,0.412,0.0659,126.754,0.0301,0.488,0.00016,4,0.689,7,184060,-7.523,0.537,0
0lT3XBJR53shkiJErWkMO5,2007,Be Good To Me,ashley tisdale,80,1,0.817,0.293,97.974,0.0993,0.131,0,4,0.661,2,194000,-5.437,0.708,0
